,Group,Grad Method,Alpha,Lambda,Fairness,Decision Regret mean,Decision Regret std,Prediction MSE mean,Prediction MSE std,Prediction Fairness mean,Prediction Fairness std,Training Time mean,Training Time std,G0 MSE,G0_mse_std,G1 MSE,G1_mse_std,G0 Fairness,G0_fairness_std,G1 Fairness,G1_fairness_std,G0 Objective,G0_objective_std,G1 Objective,G1_objective_std
10,True,closed-form,2.0,0.05,mad,0.03889207686710597,0.00036385914735509797,112.07404327392578,3.920806884765625,37.498016357421875,2.8441543579101562,10.432410478591919,0.15695953369140625,103.13452911376953,3.2427597045898438,178.13056182861328,8.931068420410156,138.67229461669922,4.837852478027344,217.5970001220703,11.546661376953125,5.431976,0.016582966,6.5469217,0.03243327
11,True,closed-form,2.0,0.5,mad,0.04249346296582969,0.00011695036307855095,106.92119216918945,3.0555458068847656,21.197660446166992,2.926706314086914,10.24775218963623,0.15410947799682617,101.86767196655273,2.3578224182128906,144.26299285888672,8.211235046386719,137.13978576660156,3.4559478759765625,173.51000213623047,10.812202453613281,5.4373198,0.021341085,6.4756823,0.033229828
12,True,finite-diff,0.5,0.0,atkinson,0.022310940997049958,0.00352766554589367,246.7064971923828,41.63526916503906,0.0023452937602996826,0.0005659162998199463,77.42672991752625,3.376676559448242,237.29138946533203,38.894676208496094,316.2772750854492,61.88617706298828,0.6353544294834137,0.0021508634090423584,0.5321657955646515,0.005878716707229614,11.87644,0.9821615,61.68591,2.7072182
13,True,finite-diff,0.5,1.0,atkinson,0.019557576137705507,0.0009618140277572202,225.87210083007812,4.441802978515625,0.0019011497497558594,9.465217590332031e-05,82.0401006937027,4.804064393043518,218.25975799560547,4.093635559082031,282.12181091308594,7.0146331787109375,0.6302192807197571,0.0015271306037902832,0.5261743664741516,0.0037030577659606934,12.376462,0.056079865,64.05417,0.31775665
14,True,finite-diff,0.5,5.0,atkinson,0.015785956073838658,0.0012018597319235188,196.9254379272461,9.929847717285156,0.0018217265605926514,0.0001569688320159912,88.73326659202576,0.6691899299621582,190.4574966430664,9.895683288574219,244.71862030029297,10.182228088378906,0.6266468465328217,0.0013413727283477783,0.527617871761322,0.0002866387367248535,13.063683,0.21896553,66.44681,0.3449402
15,True,finite-diff,2.0,0.0,atkinson,0.05439334056130293,0.004147587505865597,188.4053497314453,32.08140563964844,0.0065885186195373535,0.0006244778633117676,105.62374341487885,1.1987253427505493,176.23755645751953,30.62151336669922,278.3164749145508,42.868858337402344,0.6508586406707764,0.015339374542236328,0.5628728270530701,0.01881498098373413,5.9927616,0.11652446,7.567583,0.14439607
16,True,finite-diff,2.0,1.0,atkinson,0.05770453375171897,0.0014565268070704657,234.3486099243164,5.061088562011719,0.00503087043762207,0.0005001425743103027,104.98043727874756,0.6189150810241699,221.13037872314453,4.070411682128906,332.0216369628906,12.381500244140625,0.6305605173110962,0.004120230674743652,0.5350130498409271,0.005961507558822632,6.212409,0.011890173,7.7680893,0.09244943
17,True,finite-diff,2.0,5.0,atkinson,0.051520466892545226,0.0010392568110375797,187.45864868164062,4.5623779296875,0.004717051982879639,0.0010596513748168945,103.56674826145172,0.22758924961090088,177.33489990234375,5.550445556640625,262.2657165527344,2.73883056640625,0.6306800544261932,0.01407119631767273,0.5435559749603271,0.019272208213806152,5.9122524,0.020364285,7.1715612,0.07237172
18,True,finite-diff,0.5,0.0,mad,0.022310940997049958,0.00352766554589367,246.7064971923828,41.63526916503906,39.492942810058594,11.495750427246094,78.21438324451447,4.007229447364807,237.29138946533203,38.894676208496094,316.2772750854492,61.88617706298828,328.0879669189453,54.90708923339844,388.0426788330078,73.32252502441406,11.87644,0.9821615,61.68591,2.7072182
19,True,finite-diff,0.5,0.05,mad,0.08005829707072293,0.0006804189004009989,257.275390625,7.662567138671875,26.301586151123047,1.3441505432128906,30.26853096485138,0.30144035816192627,251.00508880615234,7.342109680175781,303.60826110839844,10.030410766601562,355.07684326171875,9.9388427734375,387.31361389160156,12.068008422851562,9.548084,0.029360294,52.05066,0.23879814
20,True,finite-diff,0.5,0.5,mad,0.0810187387296889,0.0006758402109557429,257.78099060058594,7.9979095458984375,26.55328369140625,1.266937255859375,30.163036465644836,0.2919660806655884,251.45066833496094,7.6958770751953125,304.55723571777344,10.229751586914062,355.6907501220703,10.477005004882812,388.33580017089844,12.391220092773438,9.513148,0.026535988,51.861732,0.19304085
21,True,finite-diff,2.0,0.0,mad,0.05439334056130293,0.004147587505865597,188.4053497314453,32.08140563964844,51.039459228515625,6.1236724853515625,103.61136448383331,0.49827778339385986,176.23755645751953,30.62151336669922,278.3164749145508,42.868858337402344,247.05410766601562,40.466796875,347.14573669433594,48.83311462402344,5.9927616,0.11652446,7.567583,0.14439607
22,True,finite-diff,2.0,0.05,mad,0.0693644912264291,0.008138059892191095,225.33773803710938,1.180908203125,42.69291305541992,3.8612022399902344,91.85620498657227,10.43132495880127,215.15975189208984,0.26039886474609375,300.5455780029297,7.9828033447265625,299.514892578125,1.28106689453125,372.2952575683594,11.348114013671875,6.3460417,0.074911356,7.5935664,0.016263962
23,True,finite-diff,2.0,0.5,mad,0.06175234385066947,0.008772241768360538,190.45665740966797,13.889305114746094,30.294239044189453,0.3262214660644531,102.29251599311829,0.7698469161987305,183.23450469970703,13.967094421386719,243.82298278808594,13.314651489257812,254.78675842285156,19.703384399414062,302.21095275878906,16.203567504882812,6.062361,0.15024853,7.070718,0.061154366
24,False,closed-form,0.5,0.0,atkinson,0.010381088592112064,0.0003180401399731636,119.96720123291016,12.189460754394531,0.6075641512870789,0.00268709659576416,8.078375577926636,0.09178996086120605,112.28955841064453,11.644935607910156,176.69927215576172,16.21308135986328,0.6174495816230774,0.0031524300575256348,0.5279037654399872,0.0003559887409210205,18.61636,0.13014889,27.525764,0.18532276
25,False,closed-form,0.5,1.0,atkinson,0.010388150811195374,0.00033902982249855995,120.43481063842773,12.675251007080078,0.6074622869491577,0.002869129180908203,7.669260144233704,0.1458066701889038,112.7539291381836,12.09149169921875,177.1908721923828,16.988677978515625,0.6174187660217285,0.003273606300354004,0.5274077653884888,0.0009036064147949219,18.616234,0.12798119,27.53551,0.17707634
26,False,closed-form,0.5,5.0,atkinson,0.01037226989865303,0.000364803709089756,121.55013275146484,13.781867980957031,0.6076720356941223,0.00257718563079834,7.54827356338501,0.2276592254638672,113.91595077514648,13.16976547241211,177.96109008789062,18.304794311523438,0.6177102029323578,0.002984076738357544,0.5273650586605072,0.0006266534328460693,18.60149,0.123529434,27.598583,0.13146591
27,False,closed-form,2.0,0.0,atkinson,0.035782452672719955,0.0005046091973781586,119.34305572509766,2.8367156982421875,0.6058265268802643,0.0012304484844207764,7.309407711029053,0.3219478130340576,111.60120010375977,2.725109100341797,176.549560546875,3.6614532470703125,0.6148478388786316,0.0014914274215698242,0.531540036201477,0.00021135807037353516,5.4572554,0.01118803,6.6732917,0.027666569
28,False,closed-form,2.0,1.0,atkinson,0.03588121384382248,0.0004410538822412491,119.44175720214844,3.2428665161132812,0.6047953069210052,0.002348273992538452,7.48725688457489,0.7816230058670044,111.67033004760742,3.040729522705078,176.86692810058594,4.736602783203125,0.6138761639595032,0.0024349093437194824,0.5300283432006836,0.001906752586364746,5.457473,0.011533022,6.6849046,0.039052486
29,False,closed-form,2.0,5.0,atkinson,0.03590209782123566,0.000438835471868515,117.30070114135742,3.3264732360839844,0.6029146015644073,0.002600044012069702,8.122150301933289,0.09743010997772217,109.7149543762207,3.0568885803222656,173.35384368896484,5.318534851074219,0.612001895904541,0.002528071403503418,0.5281668603420258,0.003017038106918335,5.4511204,0.01252985,6.6716404,0.023034096
30,False,closed-form,0.5,0.0,mad,0.010381088592112064,0.0003180401399731636,119.96720123291016,12.189460754394531,160.2801971435547,17.053680419921875,7.543671250343323,0.45027029514312744,112.28955841064453,11.644935607910156,176.69927215576172,16.21308135986328,152.2786865234375,16.591766357421875,212.09671020507812,19.834808349609375,18.61636,0.13014889,27.525764,0.18532276
31,False,closed-form,0.5,0.05,mad,0.010265463963150978,0.0002559158019721508,101.2592658996582,17.779712677001953,134.6004524230957,24.460079193115234,7.6348806619644165,0.6051779985427856,94.65496063232422,16.928489685058594,150.06018447875977,24.069515228271484,127.72896194458008,23.67574691772461,179.22838592529297,29.171485900878906,18.667347,0.06452942,27.709568,0.04632473
32,False,closed-form,0.5,0.5,mad,0.009857900440692902,8.734455332159996e-05,14.093526363372803,0.5388751029968262,20.63547134399414,0.9980239868164062,7.479541063308716,0.2585630416870117,12.35736608505249,0.030281543731689453,26.92246723175049,4.744519233703613,18.133151054382324,0.033707618713378906,37.88702201843262,8.026338577270508,18.625027,0.029408455,27.644222,0.004509926
33,False,closed-form,2.0,0.0,mad,0.035782452672719955,0.0005046091973781586,119.34305572509766,2.8367156982421875,159.02091217041016,4.212364196777344,7.793803691864014,0.040557861328125,111.60120010375977,2.725109100341797,176.549560546875,3.6614532470703125,150.82887268066406,4.13421630859375,211.60350036621094,4.22894287109375,5.4572554,0.01118803,6.6732917,0.027666569
34,False,closed-form,2.0,0.05,mad,0.04067116975784302,0.000602060928940773,53.10345268249512,3.3319644927978516,67.35701942443848,4.528676986694336,7.803376913070679,0.002743244171142578,49.4167537689209,2.9413623809814453,80.34545516967773,6.218196868896484,63.58038139343262,4.099260330200195,92.45299911499023,7.495342254638672,5.246032,0.0033259392,6.319681,0.01133275
35,False,closed-form,2.0,0.5,mad,0.03670072555541992,0.0001155603677034378,14.359610080718994,0.29390668869018555,20.867981910705566,0.4505739212036133,8.252031683921814,0.28706157207489014,13.030435562133789,0.37982845306396484,24.181235313415527,0.3409910202026367,19.09694480895996,0.6121444702148438,32.76358604431152,0.7519016265869141,5.445156,0.020712376,6.6961823,0.02274704
36,False,finite-diff,0.5,0.0,atkinson,0.01847497746348381,0.002999492920935154,190.97727966308594,34.329498291015625,0.6147845983505249,0.005543708801269531,31.879551887512207,5.698204040527344e-05,179.8103485107422,32.4317626953125,273.49269104003906,48.35246276855469,0.6262274384498596,0.004779517650604248,0.5265799760818481,0.010714054107666016,17.363224,0.2710619,26.121029,0.14164257
37,False,finite-diff,0.5,1.0,atkinson,0.013541342690587044,0.0009320229291915894,177.79552459716797,12.482582092285156,0.605480283498764,0.005202680826187134,31.700090289115906,0.04679548740386963,166.76433563232422,11.171745300292969,259.3078308105469,22.16864013671875,0.6160696148872375,0.00493854284286499,0.5218304395675659,0.006272673606872559,18.222425,0.07919693,27.351809,0.4420719
38,False,finite-diff,0.5,5.0,atkinson,0.014983570203185081,0.0013872948475182056,164.07428741455078,21.54436492919922,0.621310830116272,0.011400043964385986,31.643100261688232,0.34839320182800293,153.12738800048828,20.21874237060547,244.9638900756836,31.339698791503906,0.6307692229747772,0.010739237070083618,0.5442092716693878,0.01594480872154236,17.726116,0.541832,26.301254,0.32217312
39,False,finite-diff,2.0,0.0,atkinson,0.06085775047540665,0.010216064751148224,211.2497100830078,21.280532836914062,0.6237359344959259,0.007908731698989868,31.442021131515503,0.08461165428161621,200.28804779052734,21.172813415527344,292.2483367919922,22.076431274414062,0.6342212557792664,0.007104814052581787,0.5435039103031158,0.012616544961929321,6.201766,0.19798732,7.5545406,0.1881628
40,False,finite-diff,2.0,1.0,atkinson,0.04946555942296982,0.0006656665354967117,208.75298309326172,3.7463912963867188,0.6195470094680786,0.004752635955810547,31.296268582344055,0.012772440910339355,196.12796783447266,3.8219375610351562,302.0425262451172,3.1880950927734375,0.629753828048706,0.004894137382507324,0.5392735004425049,0.004351973533630371,6.004617,0.040422916,7.5223374,0.048095703
41,False,finite-diff,2.0,5.0,atkinson,0.06084049865603447,0.0015266388654708862,230.09375762939453,3.7904129028320312,0.6146253645420074,5.194544792175293e-05,31.540608763694763,0.04289734363555908,217.2567138671875,3.7932891845703125,324.9500427246094,3.769287109375,0.6256410479545593,0.0004997849464416504,0.529939204454422,0.00276830792427063,6.2062926,0.018357277,7.721637,0.058284044
42,False,finite-diff,0.5,0.0,mad,0.01847497746348381,0.002999492920935154,190.97727966308594,34.329498291015625,258.0777282714844,43.96051025390625,31.205214500427246,0.1342329978942871,179.8103485107422,32.4317626953125,273.49269104003906,48.35246276855469,246.79409790039062,42.2545166015625,330.43629455566406,54.18156433105469,17.363224,0.2710619,26.121029,0.14164257
43,False,finite-diff,0.5,0.05,mad,0.014585279859602451,0.0017543444409966469,145.64716720581055,23.07779312133789,198.67699432373047,30.26880645751953,31.36674976348877,0.10384178161621094,136.6394271850586,21.811302185058594,212.2076873779297,32.43623352050781,189.24374389648438,29.040664672851562,259.60607147216797,38.52991485595703,17.12805,0.5810852,25.891872,0.8235588
44,False,finite-diff,0.5,0.5,mad,0.015177914872765541,0.0006248853169381618,164.90017700195312,1.1193084716796875,222.41128540039062,0.1262664794921875,31.431746125221252,0.17553365230560303,154.92684173583984,1.6960067749023438,238.59580993652344,3.1421051025390625,212.10413360595703,1.0456619262695312,289.3929138183594,5.980560302734375,17.917057,0.07006836,27.05038,0.52109814
45,False,finite-diff,2.0,0.0,mad,0.06085775047540665,0.010216064751148224,211.2497100830078,21.280532836914062,290.9811096191406,27.9017333984375,31.8401620388031,0.48041319847106934,200.28804779052734,21.172813415527344,292.2483367919922,22.076431274414062,279.69942474365234,28.179847717285156,364.1806182861328,25.828414916992188,6.201766,0.19798732,7.5545406,0.1881628
46,False,finite-diff,2.0,0.05,mad,0.05211828649044037,0.0015086811035871506,192.23921966552734,3.8203506469726562,260.5411148071289,5.532920837402344,32.044360995292664,0.12374818325042725,181.5257110595703,4.2302398681640625,271.4041748046875,0.791595458984375,249.7501449584961,6.127754211425781,330.47572326660156,1.7048492431640625,5.9295993,0.06804466,7.298325,0.01594305
47,False,finite-diff,2.0,0.5,mad,0.05239616706967354,0.0043375492095947266,44.91159629821777,6.999837875366211,58.732839584350586,10.079172134399414,32.09834408760071,0.5131471157073975,41.82147216796875,6.0896453857421875,67.74532890319824,13.725496292114258,55.42399978637695,8.99783706665039,79.97000312805176,17.056791305541992,5.4135656,0.2694726,6.5792875,0.49248672
