,Group,Grad Method,Alpha,Lambda,Fairness,Decision Regret mean,Decision Regret std,Prediction MSE mean,Prediction MSE std,Prediction Fairness mean,Prediction Fairness std,Training Time mean,Training Time std,G0 MSE,G0_mse_std,G1 MSE,G1_mse_std,G0 Fairness,G0_fairness_std,G1 Fairness,G1_fairness_std,G0 Objective,G0_objective_std,G1 Objective,G1_objective_std
30,False,closed-form,0.5,0.0,mad,0.02634972706437111,0.000432395376265049,249.95501708984375,0.4244384765625,340.33460998535156,0.4797515869140625,6.964596271514893,0.5505416393280029,234.04875946044922,0.32544708251953125,367.4905090332031,1.155975341796875,323.3319854736328,0.3676910400390625,449.26658630371094,1.1357269287109375,16.302757,0.017356873,23.687916,0.02408886
31,False,closed-form,0.5,0.05,mad,0.026377063244581223,0.0004059048369526863,249.58633422851562,0.3867340087890625,339.77674865722656,0.4510345458984375,7.4324846267700195,0.23653578758239746,233.7096176147461,0.28565216064453125,366.9036407470703,1.1336517333984375,322.8117980957031,0.333282470703125,448.4586639404297,1.1550140380859375,16.30582,0.016926765,23.702896,0.026488304
32,False,closed-form,0.5,0.5,mad,0.026663243770599365,0.0004953322932124138,245.7071075439453,0.996612548828125,334.24330139160156,1.2528228759765625,7.055980086326599,0.4731804132461548,230.29510498046875,1.04144287109375,359.59039306640625,0.6651611328125,317.91539001464844,1.3587493896484375,438.8280334472656,0.446502685546875,16.333086,0.037233353,23.8321,0.025125504
33,False,closed-form,2.0,0.0,mad,0.07369501888751984,0.0015702210366725922,239.50399017333984,1.5875625610351562,327.9018859863281,2.044525146484375,6.634991884231567,0.17402029037475586,225.5353240966797,1.4550628662109375,342.72210693359375,2.566497802734375,313.2828674316406,1.946533203125,422.1991882324219,2.667327880859375,6.3658504,0.02406025,8.251209,0.052470207
34,False,closed-form,2.0,0.05,mad,0.07688377797603607,0.0018245428800582886,233.69813537597656,1.7325592041015625,319.81565856933594,2.2505035400390625,6.933769345283508,0.15723001956939697,220.3887710571289,1.5640335083007812,332.04457092285156,2.9778594970703125,306.0723876953125,2.141571044921875,408.28782653808594,2.8072967529296875,6.3635316,0.035214424,8.2692585,0.096355915
35,False,closed-form,2.0,0.5,mad,0.1266380250453949,0.0010056868195533752,189.49510955810547,0.29402923583984375,261.88941955566406,0.5598907470703125,6.790578365325928,0.06177186965942383,182.20121002197266,0.40514373779296875,243.3916244506836,0.5269546508789062,255.3298110961914,0.7618026733398438,303.86041259765625,0.865478515625,6.6455603,0.022475243,8.082857,0.038143635
36,False,finite-diff,0.5,0.0,atkinson,0.07950855046510696,0.0010556504130363464,309.4248809814453,3.2943572998046875,0.6292933523654938,0.0005468428134918213,31.94703197479248,0.3449413776397705,291.8097381591797,3.3491363525390625,439.5878601074219,2.889373779296875,0.6413751542568207,0.0004138052463531494,0.5375048518180847,0.0013177990913391113,12.543174,0.18421173,18.365345,0.056755066
37,False,finite-diff,0.5,1.0,atkinson,0.07922487705945969,0.0013899654150009155,311.17076110839844,0.0737457275390625,0.6292193830013275,0.00021204352378845215,31.70985472202301,0.08062779903411865,293.8569030761719,0.040252685546875,439.1073455810547,0.3213348388671875,0.6414245069026947,0.00014230608940124512,0.5368322730064392,0.0006781220436096191,12.525514,0.064240456,18.8458,0.12563705
38,False,finite-diff,0.5,5.0,atkinson,0.07948349416255951,0.0003154352307319641,310.6052703857422,0.8717803955078125,0.6284728050231934,0.0005234479904174805,31.94834613800049,0.0993187427520752,293.0608367919922,0.7422027587890625,440.2455139160156,1.829254150390625,0.6405678987503052,0.0005388259887695312,0.5366652607917786,0.0003809332847595215,12.4664135,0.027504921,18.509266,0.26676846
39,False,finite-diff,2.0,0.0,atkinson,0.15005961060523987,0.0006306618452072144,306.0839080810547,7.2223052978515625,0.6292318403720856,0.0013438761234283447,31.653294324874878,0.022971630096435547,290.54058837890625,6.55865478515625,420.93768310546875,12.126007080078125,0.6415137350559235,0.001353532075881958,0.5371167659759521,0.0014429688453674316,7.698345,0.033408403,9.682802,0.11046457
40,False,finite-diff,2.0,1.0,atkinson,0.14705954492092133,0.0013354718685150146,306.4761047363281,8.98321533203125,0.6285512447357178,0.0006361007690429688,31.82639753818512,0.24879395961761475,290.98924255371094,7.9127044677734375,420.91270446777344,16.893417358398438,0.6410124897956848,0.0007334351539611816,0.5351967513561249,0.0002528727054595947,7.6835575,0.013521194,9.605507,0.18641806
41,False,finite-diff,2.0,5.0,atkinson,0.14726346731185913,0.0004177019000053406,297.6113739013672,8.432479858398438,0.6297335624694824,0.0013769865036010742,31.848923802375793,0.061360955238342285,282.57395935058594,7.8619842529296875,408.72674560546875,12.64794921875,0.6418579518795013,0.0009015500545501709,0.5387645959854126,0.004787564277648926,7.612372,0.057857513,9.598692,0.10171652
42,False,finite-diff,0.5,0.0,mad,0.07950855046510696,0.0010556504130363464,309.4248809814453,3.2943572998046875,426.8137969970703,4.3965911865234375,31.677411675453186,0.026476025581359863,291.8097381591797,3.3491363525390625,439.5878601074219,2.889373779296875,408.634033203125,4.506805419921875,543.1209106445312,3.07965087890625,12.543174,0.18421173,18.365345,0.056755066
43,False,finite-diff,0.5,0.05,mad,0.0780533105134964,0.0018023774027824402,311.07814025878906,2.8873443603515625,429.00421142578125,4.191925048828125,31.37879717350006,0.015767693519592285,293.63623046875,2.82757568359375,439.9610595703125,3.32879638671875,411.0653076171875,4.129302978515625,543.4732055664062,4.04119873046875,12.54049,0.12556839,18.784407,0.1104393
44,False,finite-diff,0.5,0.5,mad,0.07857593894004822,0.001987803727388382,309.88233947753906,0.9849395751953125,427.4019775390625,0.892974853515625,31.227869629859924,0.13339388370513916,292.64361572265625,0.995513916015625,437.26385498046875,0.9066162109375,409.75189208984375,0.939910888671875,540.047607421875,0.67901611328125,12.541509,0.030686378,18.94462,0.013605118
45,False,finite-diff,2.0,0.0,mad,0.15005961060523987,0.0006306618452072144,306.0839080810547,7.2223052978515625,423.6866149902344,8.673828125,31.55710482597351,0.14715909957885742,290.54058837890625,6.55865478515625,420.93768310546875,12.126007080078125,408.0233612060547,8.000137329101562,523.6868133544922,12.698562622070312,7.698345,0.033408403,9.682802,0.11046457
46,False,finite-diff,2.0,0.05,mad,0.14931046962738037,0.0002391412854194641,292.1106414794922,0.1009979248046875,406.01495361328125,0.0050048828125,31.819530367851257,0.27626287937164307,278.08148193359375,0.063690185546875,395.77586364746094,0.3766632080078125,391.95318603515625,0.205657958984375,496.88714599609375,1.941192626953125,7.6048903,0.010468006,9.449253,0.013057709
47,False,finite-diff,2.0,0.5,mad,0.1634986847639084,0.0032071173191070557,272.604736328125,0.1270751953125,380.56602478027344,0.0493621826171875,31.733182907104492,0.010004997253417969,261.2270812988281,0.59326171875,356.67730712890625,3.317352294921875,369.55523681640625,0.7496337890625,451.7249450683594,5.423553466796875,7.598982,0.041836977,9.301125,0.019632816
