Group,Grad Method,Alpha,Lambda,Fairness,G0_decision_obj,G0_decision_obj_std,G0_mse,G0_mse_std,G0_true_benefit,G0_true_benefit_std,G1_decision_obj,G1_decision_obj_std,G1_mse,G1_mse_std,G1_true_benefit,G1_true_benefit_std,fairness,fairness_std,mse,mse_std,regret,regret_std,training_time,training_time_std
True,closed-form,0.5,0.0,mad,42.885601846283365,0.3810660874484703,328.5613098144531,0.647247314453125,11.959665298461914,0.0,326.1791035057324,3.36422311161823,473.3565979003906,0.620758056640625,16.267719268798828,0.0,72.39764404296875,0.01324462890625,345.8208923339844,0.64410400390625,0.03381601547922353,0.00039429355045250344,262.09398782253265,5.008388876914978
True,closed-form,0.8,0.0,mad,19.420700168154333,0.000598374372311028,335.58062744140625,0.11053466796875,11.959665298461914,0.0,162.44009436440774,0.022816015804082213,493.0234680175781,0.1668701171875,16.267719268798828,0.0,78.72142028808594,0.028167724609375,354.34783935546875,0.11724853515625,0.0006509502487117669,1.2484245659590215e-06,260.0826929807663,0.7294949293136597
True,closed-form,1.5,0.0,mad,16.792011526171287,0.002661256413411195,321.0089569091797,0.0648956298828125,11.959665298461914,0.0,55.17533255824643,0.06719539344807401,481.8168029785156,0.0908203125,16.267719268798828,0.0,80.40392303466797,0.07785797119140625,340.1772155761719,0.04632568359375,0.0038857257994422177,6.873541468733601e-05,264.42810595035553,0.4568213224411011
True,closed-form,2.0,0.0,mad,16.595218227116707,0.012964442238423857,321.2119445800781,0.9703369140625,11.959665298461914,0.0,21.607846179608664,0.029734848140972048,479.42848205566406,1.4894561767578125,16.267719268798828,0.0,79.10826873779297,0.25955963134765625,340.07135009765625,1.032196044921875,0.05459459166113802,0.002241652551766768,264.930691242218,0.3013322353363037
True,closed-form,0.5,1.0,mad,37.017496885523016,0.3396978246924398,252.93798065185547,0.09752655029296875,11.959665298461914,0.0,254.40552103953118,1.5529825726257513,320.9912109375,0.96673583984375,16.267719268798828,0.0,34.026615142822266,0.4346046447753906,261.0498962402344,0.201141357421875,0.10294476595626535,0.001905441633828206,262.9853219985962,2.242810010910034
True,closed-form,0.8,1.0,mad,20.02444231661852,0.03283869020891572,253.1223602294922,0.20343017578125,11.959665298461914,0.0,166.44147351571974,0.46925847515475994,321.10231018066406,0.8347930908203125,16.267719268798828,0.0,33.98997497558594,0.31568145751953125,261.22557067871094,0.2787017822265625,0.0020464823637840876,6.298388819519726e-05,337.9187043905258,78.67996060848236
True,closed-form,1.5,1.0,mad,18.16503704180139,0.018043823408250503,240.23739624023438,0.91387939453125,11.959665298461914,0.0,60.67298244448683,0.03667185600458822,304.411376953125,1.96881103515625,16.267719268798828,0.0,32.08699035644531,0.5274658203125,247.8869400024414,1.0396347045898438,0.026124783332634405,0.0003963999099584111,470.1415913105011,1.840752363204956
True,closed-form,2.0,1.0,mad,17.42793411113093,0.028964182322152254,231.50396728515625,0.9361572265625,11.959665298461914,0.0,22.8618630067578,1.979073866593362,284.15380859375,0.693206787109375,16.267719268798828,0.0,26.324920654296875,0.1214752197265625,237.7798309326172,0.9072265625,0.12968954687649614,0.004618390777959794,467.4242948293686,1.0838526487350464
True,closed-form,0.5,0.01,mad,36.45585754514536,0.013081381360667166,250.02387237548828,0.6948471069335938,11.959665298461914,0.0,258.038439157036,0.027175579778401016,312.78131103515625,1.6185302734375,16.267719268798828,0.0,31.378719329833984,0.4618415832519531,257.5045623779297,0.8049774169921875,0.07467467721083418,0.00020651960489218718,468.39160227775574,0.151031494140625
True,closed-form,0.8,0.01,mad,20.03029768985023,0.03529525792306565,252.8552017211914,0.12467193603515625,11.959665298461914,0.0,166.4511293820996,0.44674723540148875,321.12359619140625,0.979705810546875,16.267719268798828,0.0,34.13419723510742,0.4275169372558594,260.9927978515625,0.226593017578125,0.002009380752164343,5.0262606831254e-05,457.52555990219116,11.190031051635742
True,closed-form,1.5,0.01,mad,17.13439862524799,0.020194645731690386,254.9884033203125,0.6432037353515625,11.959665298461914,0.0,54.00812869594385,0.20639382541689955,333.65830993652344,1.5771026611328125,16.267719268798828,0.0,39.33495330810547,0.466949462890625,264.3658447265625,0.754547119140625,0.007437422524682203,0.00023420700939795393,469.9902318716049,0.34924519062042236
True,closed-form,2.0,0.01,mad,16.613765617194474,0.013724876478846681,320.19886779785156,1.1011199951171875,11.959665298461914,0.0,21.58704175786372,0.018061962355876204,475.78712463378906,1.8603057861328125,16.267719268798828,0.0,77.79412841796875,0.3795928955078125,338.7449951171875,1.19158935546875,0.05535955219852464,0.0021721899508781242,467.72698867321014,1.2409144639968872
True,closed-form,0.5,1.0,atkinson,42.36965512197088,0.037111326088400176,318.5926818847656,0.668487548828125,11.959665298461914,0.0,328.4025649669701,2.1836626791788945,445.83978271484375,0.117889404296875,16.267719268798828,0.0,0.0033549964427948,5.009770393371582e-05,333.76051330566406,0.5747528076171875,0.036725768604499456,0.00028421592867064124,468.18746519088745,0.7994747161865234
True,closed-form,0.8,1.0,atkinson,19.545886005354575,0.008995951241017153,284.66558837890625,0.99853515625,11.959665298461914,0.0,166.6877513000235,0.19421290871957808,359.92564392089844,1.6555023193359375,16.267719268798828,0.0,0.001576244831085205,1.531839370727539e-05,293.63658142089844,1.0768585205078125,0.0012357747943788904,9.060986461929908e-06,471.9512960910797,1.2510318756103516
True,closed-form,1.5,1.0,atkinson,16.794572748267164,0.002382261091435467,320.9520568847656,0.09857177734375,11.959665298461914,0.0,55.169916454682465,0.06852296221522636,481.43731689453125,0.031005859375,16.267719268798828,0.0,0.00500527024269104,9.745359420776367e-06,340.0819091796875,0.0831298828125,0.0038859400429306305,6.569824875632077e-05,472.2902181148529,0.26183533668518066
True,closed-form,2.0,1.0,atkinson,16.595815119195603,0.012454686806133708,321.2137756347656,0.97479248046875,11.959665298461914,0.0,21.608446874746384,0.029068139038917806,479.40185546875,1.489044189453125,16.267719268798828,0.0,0.004872769117355347,1.8775463104248047e-06,340.06980895996094,1.0361175537109375,0.05459308200221377,0.0022456704516967026,470.14554262161255,0.2186129093170166
True,closed-form,0.5,10.0,atkinson,38.25474568620993,0.08137967783691735,269.6105194091797,0.0396881103515625,11.959665298461914,0.0,310.13398558867283,2.9474759220366877,346.34422302246094,0.6887969970703125,16.267719268798828,0.0,0.0018073618412017822,3.209710121154785e-05,278.7571716308594,0.047119140625,0.042004930655071764,0.0002733267829248126,468.6021559238434,0.39293718338012695
True,closed-form,0.8,10.0,atkinson,19.538460246250366,0.007875933209787078,289.8570861816406,0.245635986328125,11.959665298461914,0.0,166.2343860985177,0.01334802875179264,355.0287780761719,0.762176513671875,16.267719268798828,0.0,0.001164853572845459,3.5762786865234375e-05,297.62554931640625,0.12548828125,0.0022219158888271,4.776408943527196e-05,469.37871611118317,1.0496560335159302
True,closed-form,1.5,10.0,atkinson,16.816418981520833,0.002821308566900882,320.0703582763672,0.3126678466796875,11.959665298461914,0.0,55.15821206105369,0.05197080547442212,476.5921936035156,0.58648681640625,16.267719268798828,0.0,0.0048129260540008545,6.5267086029052734e-06,338.72776794433594,0.3453216552734375,0.00396924714267421,5.7661911618511665e-05,469.7279794216156,1.3596861362457275
True,closed-form,2.0,10.0,atkinson,16.596370700407466,0.013668568793114844,321.1836700439453,0.9851837158203125,11.959665298461914,0.0,21.604685724148812,0.028012519055238272,479.1935272216797,1.5135345458984375,16.267719268798828,0.0,0.0048639774322509766,2.3245811462402344e-06,340.0184326171875,1.04815673828125,0.05461389225814154,0.0022363961677992136,471.96600902080536,3.6588371992111206
True,finite-diff,0.5,0.0,mad,45.69619134796918,0.3393623601109539,316.9308319091797,1.1301422119140625,11.959665298461914,0.0,262.8155208476193,2.448008871098864,480.00408935546875,1.2835693359375,16.267719268798828,0.0,81.53662872314453,0.07671356201171875,336.3691711425781,1.1484375,0.009046327722373697,4.678448137722391e-05,178.2397801876068,1.1006109714508057
True,finite-diff,0.8,0.0,mad,21.09472381306684,0.013951882825033124,320.7893981933594,7.526611328125,11.959665298461914,0.0,171.83651302905866,0.008226431978712867,480.8821258544922,10.298019409179688,16.267719268798828,0.0,80.0463638305664,1.3857040405273438,339.8724822998047,7.8569793701171875,0.00019121011419847065,1.626170240817714e-06,308.7425870895386,3.2440025806427
True,finite-diff,1.5,0.0,mad,16.79652919452056,0.008837799010397163,318.60865783691406,3.4020233154296875,11.959665298461914,0.0,55.17366938507473,0.01469987782773785,478.0143280029297,5.2618255615234375,16.267719268798828,0.0,79.70283508300781,0.929901123046875,337.6098175048828,3.6237030029296875,0.003958860182354931,0.0001335148277944486,196.65737438201904,49.499024629592896
True,finite-diff,2.0,0.0,mad,16.624645470156906,0.015326353890676714,322.64044189453125,0.11016845703125,11.959665298461914,0.0,21.61790190375064,0.03210450726463421,481.6442108154297,0.0301666259765625,16.267719268798828,0.0,79.50188446044922,0.04000091552734375,341.59368896484375,0.10064697265625,0.055018554199025294,0.0016533649922486106,101.56561839580536,0.0480884313583374
True,finite-diff,0.5,1.0,mad,34.11900775442669,0.17397562895562046,218.67611694335938,2.5095672607421875,11.959665298461914,0.0,249.64511878835037,0.014837617436654682,278.2047424316406,2.649322509765625,16.267719268798828,0.0,29.764312744140625,0.06987762451171875,225.7719497680664,2.5262527465820312,0.03938516566342149,0.0002868165817483531,83.13169479370117,0.016842126846313477
True,finite-diff,0.8,1.0,mad,,,,,11.959665298461914,0.0,,,,,16.267719268798828,0.0,,,,,,,134.69647014141083,0.6368931531906128
True,finite-diff,1.5,1.0,mad,18.164503459633153,0.009833527944115517,240.5584716796875,0.643341064453125,11.959665298461914,0.0,60.625739913399755,0.4918785749259662,304.6705780029297,1.8239288330078125,16.267719268798828,0.0,32.056053161621094,0.5902938842773438,248.2006378173828,0.784088134765625,0.026017848512925316,0.0001254421493842115,146.4345633983612,0.9564664363861084
True,finite-diff,2.0,1.0,mad,17.448668633269246,0.01532636509671903,231.4427261352539,1.7614212036132812,11.959665298461914,0.0,22.60691118760377,1.5403960461333153,284.22198486328125,1.800628662109375,16.267719268798828,0.0,26.389629364013672,0.019603729248046875,237.73402404785156,1.7660980224609375,0.12993566750636776,0.003491801189932961,101.65214741230011,0.17195260524749756
True,finite-diff,0.5,0.01,mad,45.237770957071405,0.10411486543118542,313.6024475097656,2.027374267578125,11.959665298461914,0.0,262.8930125247806,2.3587586011952055,468.20457458496094,2.1835479736328125,16.267719268798828,0.0,77.30106353759766,0.07808685302734375,332.0310363769531,2.045989990234375,0.009165284321722419,5.127215252167996e-05,84.21875298023224,0.4854675531387329
True,finite-diff,0.8,0.01,mad,20.06236037476595,0.004211488394906482,232.53273010253906,2.9591522216796875,11.959665298461914,0.0,167.49952223185363,0.10167186575301912,294.1351318359375,2.3402099609375,16.267719268798828,0.0,30.80120086669922,0.30947113037109375,239.87572479248047,2.8853988647460938,0.0010553326762743833,9.874117460044398e-06,146.68203127384186,1.180437445640564
True,finite-diff,1.5,0.01,mad,17.143375726384555,0.052788972140925594,256.0013885498047,7.0922088623046875,11.959665298461914,0.0,54.203988990351974,0.4994356826901587,335.93125915527344,11.067855834960938,16.267719268798828,0.0,39.964935302734375,1.987823486328125,265.5290222167969,7.566131591796875,0.007545578556283474,0.0003747247925461874,276.39585518836975,0.7590911388397217
True,finite-diff,2.0,0.01,mad,16.652479585685583,0.014761656149490321,321.9483184814453,0.2307281494140625,11.959665298461914,0.0,21.61788900040555,0.0022493893108901375,478.3394317626953,0.4258270263671875,16.267719268798828,0.0,78.195556640625,0.0975494384765625,340.59014892578125,0.253997802734375,0.05603239397741332,0.0021547933415468935,165.7053953409195,8.430925488471985
True,finite-diff,0.5,1.0,atkinson,45.654282303372746,0.1976645149535372,316.5172882080078,2.2560577392578125,11.959665298461914,0.0,262.4419051740472,3.0586091330490035,479.51844787597656,2.8394012451171875,16.267719268798828,0.0,0.005271703004837036,3.275275230407715e-05,335.947021484375,2.325592041015625,0.009029483154801034,9.973732151532903e-06,162.921000957489,1.6656765937805176
True,finite-diff,0.8,1.0,atkinson,20.920450908470443,0.10512393626066263,327.2650146484375,7.693389892578125,11.959665298461914,0.0,170.8172021352452,0.021091340408986525,482.81822204589844,13.440170288085938,16.267719268798828,0.0,0.004574954509735107,0.00010883808135986328,345.80694580078125,8.378387451171875,0.00021038503049454374,1.9849504886954462e-05,277.5065976381302,1.1379512548446655
True,finite-diff,1.5,1.0,atkinson,16.82434930775675,0.01120269046266742,320.25428771972656,2.4770660400390625,11.959665298461914,0.0,55.193769830857306,0.12528359546638868,480.4485626220703,2.9810333251953125,16.267719268798828,0.0,0.005008995532989502,4.0471553802490234e-05,339.34942626953125,2.537139892578125,0.003987604090601623,9.035798312253164e-05,282.67225408554077,4.039480209350586
True,finite-diff,2.0,1.0,atkinson,16.6304240831184,0.014119446782462575,323.44920349121094,0.2344512939453125,11.959665298461914,0.0,21.57787528975858,0.032359000776581937,482.5301818847656,0.514556884765625,16.267719268798828,0.0,0.004861742258071899,8.791685104370117e-06,342.41168212890625,0.267822265625,0.05482475635751191,0.0020850625998019394,220.10764467716217,2.690400242805481
True,finite-diff,0.5,10.0,atkinson,45.532285744912826,0.18240158563005693,316.2771301269531,1.869049072265625,11.959665298461914,0.0,262.965965749112,2.5982029270136024,478.5657958984375,2.3095703125,16.267719268798828,0.0,0.005238145589828491,2.9295682907104492e-05,335.62193298339844,1.9215850830078125,0.009036243709489775,1.635281809473591e-05,174.1935385465622,2.2338935136795044
True,finite-diff,0.8,10.0,atkinson,20.485385009932635,0.14271854973626752,270.7801971435547,1.3304290771484375,11.959665298461914,0.0,172.23968492795422,1.1817109626270081,360.8558349609375,2.536163330078125,16.267719268798828,0.0,0.0024077296257019043,3.731250762939453e-05,281.5172119140625,1.474151611328125,0.0004740785846248759,8.375393146442187e-06,290.9781038761139,26.082964420318604
True,finite-diff,1.5,10.0,atkinson,16.828330160504827,0.00016214335578190742,321.0507049560547,3.2305450439453125,11.959665298461914,0.0,55.07141079495433,0.08421865075942137,477.90052795410156,4.8457489013671875,16.267719268798828,0.0,0.004804641008377075,2.0563602447509766e-06,339.74720764160156,3.4230499267578125,0.003990045715351271,2.2638203806021277e-05,247.66451287269592,4.7244038581848145
True,finite-diff,2.0,10.0,atkinson,16.626323138629452,0.005082196615953549,318.0654602050781,3.812774658203125,11.959665298461914,0.0,21.668182760646108,0.03883304004279253,474.41978454589844,5.9738311767578125,16.267719268798828,0.0,0.00485721230506897,1.558661460876465e-05,336.7029113769531,4.07037353515625,0.056443848042423334,0.0020725180990348695,198.25272071361542,18.926409125328064
False,closed-form,0.5,0.0,mad,27.02029800415039,4.774340629577637,365.0988006591797,0.0073394775390625,11.959665298461914,0.0,379.414794921875,193.2611541748047,545.3248596191406,0.013275146484375,16.267719268798828,0.0,524.8733825683594,0.008758544921875,386.5817413330078,0.0080718994140625,0.37172550438642016,0.039383859977105945,2.6040923595428467,0.0440824031829834
False,closed-form,0.8,0.0,mad,27.642559051513672,0.048027992248535156,364.9638214111328,0.0024261474609375,11.959665298461914,0.0,51.1900634765625,1.5952186584472656,544.9432983398438,0.03204345703125,16.267719268798828,0.0,524.6498718261719,0.011627197265625,386.4173583984375,0.006011962890625,0.01454936664626965,0.000363194259119755,2.5875061750411987,0.03394138813018799
False,closed-form,1.5,0.0,mad,21.048404693603516,0.019268035888671875,302.4423065185547,10.390304565429688,11.959665298461914,0.0,33.8339958190918,0.25188446044921875,397.76251220703125,9.6407470703125,16.267719268798828,0.0,302.66355895996094,5.2221527099609375,313.80445861816406,10.300979614257812,0.09644453497654573,0.0013089266040590963,2.594882845878601,0.021306633949279785
False,closed-form,2.0,0.0,mad,18.38180160522461,0.008152961730957031,250.81234741210938,2.9817047119140625,11.959665298461914,0.0,33.439048767089844,1.3831157684326172,342.08448791503906,2.9063262939453125,16.267719268798828,0.0,264.9769287109375,2.585662841796875,261.69200134277344,2.9727325439453125,0.4773450209680826,0.0007340341391339211,2.566848874092102,0.033031582832336426
False,closed-form,0.5,1.0,mad,27.009521484375,4.689495086669922,365.0987548828125,0.0074462890625,11.959665298461914,0.0,377.65301513671875,190.08251953125,545.32470703125,0.01239013671875,16.267719268798828,0.0,524.8733520507812,0.00872802734375,386.5816955566406,0.008056640625,0.3718109755054675,0.038959863508819,2.6422988176345825,0.031337857246398926
False,closed-form,0.8,1.0,mad,27.649585723876953,0.038443565368652344,364.9718475341797,0.0040435791015625,11.959665298461914,0.0,51.202720642089844,1.6496410369873047,544.9522399902344,0.014434814453125,16.267719268798828,0.0,524.6620483398438,0.0106201171875,386.4255065917969,0.005279541015625,0.014370463576164103,0.0004262746756114261,2.611756205558777,0.03126990795135498
False,closed-form,1.5,1.0,mad,21.107574462890625,0.020972251892089844,255.96337127685547,7.671272277832031,11.959665298461914,0.0,32.467620849609375,0.1847705841064453,310.4862518310547,2.6566925048828125,16.267719268798828,0.0,228.14776611328125,9.09063720703125,262.4624786376953,7.0735321044921875,0.07192703534404013,0.0006917145098399372,2.60325026512146,0.017848491668701172
False,closed-form,2.0,1.0,mad,18.38723373413086,0.06282329559326172,184.95350646972656,0.96478271484375,11.959665298461914,0.0,32.414485931396484,2.3100662231445312,231.7613754272461,7.112831115722656,16.267719268798828,0.0,157.30634307861328,2.2706375122070312,190.5329818725586,1.6976394653320312,0.32678863686183124,0.001970372790682018,2.592413544654846,0.051194071769714355
False,closed-form,0.5,0.01,mad,27.022445678710938,4.775386810302734,365.0988006591797,0.0073394775390625,11.959665298461914,0.0,379.4097595214844,193.26187133789062,545.3248901367188,0.0133056640625,16.267719268798828,0.0,524.8733825683594,0.008758544921875,386.5817413330078,0.0080718994140625,0.3717150537692441,0.039393788063423224,2.616687536239624,0.05318760871887207
False,closed-form,0.8,0.01,mad,27.64448356628418,0.044933319091796875,364.9640350341797,0.0024261474609375,11.959665298461914,0.0,51.19575500488281,1.5963859558105469,544.9422912597656,0.031768798828125,16.267719268798828,0.0,524.6499938964844,0.011505126953125,386.41741943359375,0.00592041015625,0.014552783502162948,0.00035557204212701213,2.6215784549713135,0.03616523742675781
