Group,Alpha,Lambda,Fairness,regret,mse,fairness,training_time,G0_decision_obj,G0_decision_obj_std,G0_mse,G0_mse_std,G1_decision_obj,G1_decision_obj_std,G1_mse,G1_mse_std,fairness_std,mse_std,regret_std,training_time_std
True,0.5,0.0,mad,0.09197970751348591,229.86815490722657,36.232086,1.3604000091552735,2.8006273172954392,0.042017626187559776,221.5782501220703,3.308690605108308,13.311180490590669,0.12510695328914462,294.04241943359375,5.588586062170265,1.1887759,3.5630505479618084,0.00190027865103859,0.07747407756463374
True,0.8,0.0,mad,0.0016216571003374973,229.86815490722657,36.232086,1.3843017578125,1.3820798413539146,0.004479898885548319,221.5782501220703,3.308690605108308,10.706415905431204,0.029262717150119855,294.04241943359375,5.588586062170265,1.1887759,3.5630505479618084,4.594037335895769e-05,0.05870609188304937
True,1.5,0.0,mad,0.03055177942368529,229.86815490722657,36.232086,1.4037692070007324,1.2604228538317033,0.004444799172918969,221.5782501220703,3.308690605108308,3.953756037035273,0.019366555625729205,294.04241943359375,5.588586062170265,1.1887759,3.5630505479618084,0.0008563677938099334,0.04454602795349706
True,2.0,0.0,mad,0.3800055090815171,229.86815490722657,36.232086,1.4353013515472413,1.3034994013117855,0.007249253367969162,221.5782501220703,3.308690605108308,1.64045078152322,0.014556126977043757,294.04241943359375,5.588586062170265,1.1887759,3.5630505479618084,0.01169655105167235,0.04433001336569027
True,0.5,0.0,atkinson,0.09197970751348591,229.86815490722657,0.0022551536,1.3790283203125,2.8006273172954392,0.042017626187559776,221.5782501220703,3.308690605108308,13.311180490590669,0.12510695328914462,294.04241943359375,5.588586062170265,8.187953e-05,3.5630505479618084,0.00190027865103859,0.037591363643692234
True,0.8,0.0,atkinson,0.0016216571003374973,229.86815490722657,0.0022551536,1.404501247406006,1.3820798413539146,0.004479898885548319,221.5782501220703,3.308690605108308,10.706415905431204,0.029262717150119855,294.04241943359375,5.588586062170265,8.187953e-05,3.5630505479618084,4.594037335895769e-05,0.04993830180911241
True,1.5,0.0,atkinson,0.03055177942368529,229.86815490722657,0.0022551536,1.405444622039795,1.2604228538317033,0.004444799172918969,221.5782501220703,3.308690605108308,3.953756037035273,0.019366555625729205,294.04241943359375,5.588586062170265,8.187953e-05,3.5630505479618084,0.0008563677938099334,0.04696941805700082
True,2.0,0.0,atkinson,0.3800055090815171,229.86815490722657,0.0022551536,1.3566887855529786,1.3034994013117855,0.007249253367969162,221.5782501220703,3.308690605108308,1.64045078152322,0.014556126977043757,294.04241943359375,5.588586062170265,8.187953e-05,3.5630505479618084,0.01169655105167235,0.04912945314045515
True,0.5,1.0,mad,0.08910457135714615,234.01741638183594,38.394707,1.3989032745361327,2.7660593127024264,0.04885186796098494,225.23270568847656,3.2684171094425,13.269407443012597,0.20182808213451486,302.022119140625,5.201392442171312,1.0240175,3.4828915136066434,0.0015885982596880808,0.03614885297344883
True,0.8,1.0,mad,0.0015733946269481137,234.01741638183594,38.394707,1.4019229888916016,1.3802688801587792,0.005103894613372044,225.23270568847656,3.2684171094425,10.696331406996768,0.03813022012402681,302.022119140625,5.201392442171312,1.0240175,3.4828915136066434,4.430563192357096e-05,0.06049497054037705
True,1.5,1.0,mad,0.029712409479045153,234.01741638183594,38.394707,1.4018059253692627,1.2603144120204932,0.005104346080655433,225.23270568847656,3.2684171094425,3.9535424861387667,0.02182165110363748,302.022119140625,5.201392442171312,1.0240175,3.4828915136066434,0.0009240879727446438,0.029569900330396776
True,2.0,1.0,mad,0.3672326132162513,234.01741638183594,38.394707,1.3819016933441162,1.302846276248602,0.008230510858643838,225.23270568847656,3.2684171094425,1.6395580517718247,0.016365177239856303,302.022119140625,5.201392442171312,1.0240175,3.4828915136066434,0.013015063097648551,0.019688896121632785
True,0.5,1.0,atkinson,0.09197945857646375,229.86814575195314,0.0022551536,1.3965017318725585,2.800625553602529,0.04201492452834419,221.57823486328124,3.3087485831348036,13.311158390314876,0.12509411085148286,294.0424865722656,5.588798045347757,8.186918e-05,3.5631289882408415,0.0019003635950634802,0.047026914167991415
True,0.8,1.0,atkinson,0.001621652570210607,229.86814575195314,0.0022551536,1.4076092720031739,1.382079588033895,0.0044796110087215015,221.57823486328124,3.3087485831348036,10.706409962487413,0.02926073419372379,294.0424865722656,5.588798045347757,8.186918e-05,3.5631289882408415,4.59445505943514e-05,0.05875263637936206
True,1.5,1.0,atkinson,0.030551693078379415,229.86814575195314,0.0022551536,1.365326452255249,1.2604229046675588,0.004445061630075511,221.57823486328124,3.3087485831348036,3.9537579296757714,0.019367741810131532,294.0424865722656,5.588798045347757,8.186918e-05,3.5631289882408415,0.0008564606690143449,0.07103284711636801
True,2.0,1.0,atkinson,0.38000402442397857,229.86814575195314,0.0022551536,1.3089697360992432,1.3034993411169356,0.007249954857271598,221.57823486328124,3.3087485831348036,1.6404515556719617,0.014557169090138097,294.0424865722656,5.588798045347757,8.186918e-05,3.5631289882408415,0.011698120476043313,0.12712517706239723
False,0.5,0.0,mad,0.16729040371237308,229.86815490722657,330.30002,1.1617998123168944,3.571752643585205,0.04218298137755189,221.5782501220703,3.308690605108308,5.4601058006286625,0.059795686365402535,294.04241943359375,5.588586062170265,5.2201037,3.5630505479618084,0.0012598769726454722,0.04181592400376396
False,0.8,0.0,mad,0.00788790486983618,229.86815490722657,330.30002,1.308501672744751,2.0594475269317627,0.003993983872752127,221.5782501220703,3.308690605108308,3.1215243339538574,0.012743308775496858,294.04241943359375,5.588586062170265,5.2201037,3.5630505479618084,0.00010504111210982733,0.052687634537505385
