Group,Grad Method,Alpha,Lambda,Fairness,G0_decision_obj,G0_decision_obj_std,G0_mse,G0_mse_std,G0_true_benefit,G0_true_benefit_std,G1_decision_obj,G1_decision_obj_std,G1_mse,G1_mse_std,G1_true_benefit,G1_true_benefit_std,fairness,fairness_std,mse,mse_std,regret,regret_std,training_time,training_time_std
False,closed-form,0.5,0.0,mad,27.020298,4.7743406,365.0988006591797,0.0073394775390625,11.959665298461914,0.0,379.4148,193.26115,545.3248596191406,0.013275146484375,16.267719268798828,0.0,524.8733825683594,0.008758544921875,386.5817413330078,0.0080718994140625,0.37172550438642016,0.039383859977105945,2.694582462310791,0.019168615341186523
False,closed-form,0.8,0.0,mad,27.64256,0.048027992,364.9638214111328,0.0024261474609375,11.959665298461914,0.0,51.190063,1.5952187,544.9432983398438,0.03204345703125,16.267719268798828,0.0,524.6498718261719,0.011627197265625,386.4173583984375,0.006011962890625,0.01454936664626965,0.000363194259119755,2.723539352416992,0.011524438858032227
False,closed-form,1.5,0.0,mad,21.048405,0.019268036,302.4423065185547,10.390304565429688,11.959665298461914,0.0,33.833996,0.25188446,397.76251220703125,9.6407470703125,16.267719268798828,0.0,302.66355895996094,5.2221527099609375,313.80445861816406,10.300979614257812,0.09644453497654573,0.0013089266040590963,2.645078182220459,0.054060935974121094
False,closed-form,2.0,0.0,mad,18.381802,0.008152962,250.81234741210938,2.9817047119140625,11.959665298461914,0.0,33.43905,1.3831158,342.08448791503906,2.9063262939453125,16.267719268798828,0.0,264.9769287109375,2.585662841796875,261.69200134277344,2.9727325439453125,0.4773450209680826,0.0007340341391339211,2.6622897386550903,0.02673351764678955
False,closed-form,0.5,1.0,mad,27.009521,4.689495,365.0987548828125,0.0074462890625,11.959665298461914,0.0,377.653,190.08252,545.32470703125,0.01239013671875,16.267719268798828,0.0,524.8733520507812,0.00872802734375,386.5816955566406,0.008056640625,0.3718109755054675,0.038959863508819,2.658416986465454,0.043332815170288086
False,closed-form,0.8,1.0,mad,27.649586,0.038443565,364.9718475341797,0.0040435791015625,11.959665298461914,0.0,51.20272,1.649641,544.9522399902344,0.014434814453125,16.267719268798828,0.0,524.6620483398438,0.0106201171875,386.4255065917969,0.005279541015625,0.014370463576164103,0.0004262746756114261,2.6704779863357544,0.07225358486175537
False,closed-form,1.5,1.0,mad,21.107574,0.020972252,255.96337127685547,7.671272277832031,11.959665298461914,0.0,32.46762,0.18477058,310.4862518310547,2.6566925048828125,16.267719268798828,0.0,228.14776611328125,9.09063720703125,262.4624786376953,7.0735321044921875,0.07192703534404013,0.0006917145098399372,2.6296881437301636,0.05003917217254639
False,closed-form,2.0,1.0,mad,18.387234,0.062823296,184.95350646972656,0.96478271484375,11.959665298461914,0.0,32.414486,2.3100662,231.7613754272461,7.112831115722656,16.267719268798828,0.0,157.30634307861328,2.2706375122070312,190.5329818725586,1.6976394653320312,0.32678863686183124,0.001970372790682018,2.611209511756897,0.05313551425933838
False,closed-form,0.5,0.01,mad,27.022446,4.775387,365.0988006591797,0.0073394775390625,11.959665298461914,0.0,379.40976,193.26187,545.3248901367188,0.0133056640625,16.267719268798828,0.0,524.8733825683594,0.008758544921875,386.5817413330078,0.0080718994140625,0.3717150537692441,0.039393788063423224,2.6054322719573975,0.02149200439453125
False,closed-form,0.8,0.01,mad,27.644484,0.04493332,364.9640350341797,0.0024261474609375,11.959665298461914,0.0,51.195755,1.596386,544.9422912597656,0.031768798828125,16.267719268798828,0.0,524.6499938964844,0.011505126953125,386.41741943359375,0.00592041015625,0.014552783502162948,0.00035557204212701213,2.556281089782715,0.03442096710205078
False,closed-form,1.5,0.01,mad,21.052067,0.017957687,302.0441131591797,10.460556030273438,11.959665298461914,0.0,33.80356,0.25371742,396.85459899902344,9.687881469726562,16.267719268798828,0.0,301.79063415527344,5.4174957275390625,313.3455352783203,10.368453979492188,0.09608425789924754,0.0013357125165374198,2.554433822631836,0.05104660987854004
False,closed-form,2.0,0.01,mad,18.385931,0.008600235,249.19769287109375,2.9986114501953125,11.959665298461914,0.0,33.371185,1.3689384,339.29522705078125,2.898773193359375,16.267719268798828,0.0,261.8923645019531,2.640899658203125,259.9373016357422,2.9867095947265625,0.47251048129158335,0.0005011744685167185,2.568528890609741,0.024442195892333984
False,closed-form,0.5,1.0,atkinson,27.020294,4.774338,365.0988006591797,0.0073394775390625,11.959665298461914,0.0,379.41486,193.2611,545.3248596191406,0.013275146484375,16.267719268798828,0.0,0.597660094499588,5.0961971282958984e-06,386.5817413330078,0.0080718994140625,0.37172557903368575,0.039383859977105945,2.6185768842697144,0.07985889911651611
False,closed-form,0.8,1.0,atkinson,27.642513,0.04807377,364.96380615234375,0.002410888671875,11.959665298461914,0.0,51.19037,1.5955143,544.9434204101562,0.03216552734375,16.267719268798828,0.0,0.5976627469062805,6.377696990966797e-06,386.41734313964844,0.0059967041015625,0.014549498063804006,0.00036306284158539766,2.706792116165161,0.07857513427734375
False,closed-form,1.5,1.0,atkinson,21.048674,0.019275665,302.50209045410156,10.411819458007812,11.959665298461914,0.0,33.834305,0.25230026,397.8102264404297,9.669204711914062,16.267719268798828,0.0,0.36992427706718445,0.00010791420936584473,313.8628234863281,10.323333740234375,0.09645746912025469,0.0013156558545022665,2.5477195978164673,0.038932204246520996
False,closed-form,2.0,1.0,atkinson,18.382778,0.008149147,250.89095306396484,2.9904098510742188,11.959665298461914,0.0,33.443314,1.3908253,342.08815002441406,2.8930511474609375,16.267719268798828,0.0,0.37419018149375916,0.0027112066745758057,261.7616424560547,2.9788055419921875,0.4774947517844941,0.0007160946922619982,2.544179677963257,0.03914356231689453
False,closed-form,0.5,10.0,atkinson,27.018822,4.77586,365.09881591796875,0.00732421875,11.959665298461914,0.0,379.53192,193.37947,545.3248596191406,0.013214111328125,16.267719268798828,0.0,0.597660094499588,5.0961971282958984e-06,386.5817413330078,0.0080718994140625,0.3717309163131721,0.03938860007846798,2.5556743144989014,0.05293560028076172
False,closed-form,0.8,10.0,atkinson,27.642262,0.047758102,364.96388244628906,0.0024566650390625,11.959665298461914,0.0,51.190643,1.5921936,544.9434509277344,0.032318115234375,16.267719268798828,0.0,0.5976627469062805,6.377696990966797e-06,386.41748046875,0.006011962890625,0.014546037402065923,0.0003616172487074633,2.5940552949905396,0.019045710563659668
False,closed-form,1.5,10.0,atkinson,21.0509,0.018893242,302.9188690185547,10.528732299804688,11.959665298461914,0.0,33.834206,0.25115395,397.90135192871094,9.712142944335938,16.267719268798828,0.0,0.36906546354293823,5.036592483520508e-05,314.2407684326172,10.431381225585938,0.09648547853281357,0.0013309059090780145,2.538516640663147,0.045883774757385254
False,closed-form,2.0,10.0,atkinson,18.391907,0.0072870255,251.71758270263672,3.2130203247070312,11.959665298461914,0.0,33.422436,1.3667068,342.37725830078125,3.031982421875,16.267719268798828,0.0,0.37138888239860535,0.002664893865585327,262.5242156982422,3.1914520263671875,0.47884847374588924,0.00039791670738772983,2.5230278968811035,0.02080368995666504
